Source_ID,Sample_ID,scope
clark2014,clark2014_90,sample
clark2014,clark2014_90,artefact
clark2014,clark2014_91,sample
clark2014,clark2014_91,artefact
clark2014,clark2014_92,sample
clark2014,clark2014_92,artefact
clark2014,clark2014_93,sample
clark2014,clark2014_93,artefact
clark2014,clark2014_94,sample
clark2014,clark2014_94,artefact
clark2014,clark2014_95,sample
clark2014,clark2014_95,artefact
clark2014,clark2014_96,sample
clark2014,clark2014_96,artefact
clark2014,clark2014_97,sample
clark2014,clark2014_97,artefact
clark2014,clark2014_98,sample
clark2014,clark2014_98,artefact
clark2014,clark2014_99,sample
clark2014,clark2014_99,artefact
clark2014,clark2014_100,sample
clark2014,clark2014_100,artefact
clark2014,clark2014_101,sample
clark2014,clark2014_101,artefact
clark2014,clark2014_102,sample
clark2014,clark2014_102,artefact
clark2014,clark2014_103,sample
clark2014,clark2014_103,artefact
clark2014,clark2014_104,sample
clark2014,clark2014_104,artefact
clark2014,clark2014_105,sample
clark2014,clark2014_105,artefact
clark2014,clark2014_106,sample
clark2014,clark2014_106,artefact
clark2014,clark2014_107,sample
clark2014,clark2014_107,artefact
clark2014,clark2014_108,sample
clark2014,clark2014_108,artefact
clark2014,clark2014_109,sample
clark2014,clark2014_109,artefact
clark2014,clark2014_110,sample
clark2014,clark2014_110,artefact
clark2014,clark2014_111,sample
clark2014,clark2014_111,artefact
clark2014,clark2014_112,sample
clark2014,clark2014_112,artefact
clark2014,clark2014_113,sample
clark2014,clark2014_113,artefact
clark2014,clark2014_114,sample
clark2014,clark2014_114,artefact
clark2014,clark2014_115,sample
clark2014,clark2014_115,artefact
clark2014,clark2014_116,sample
clark2014,clark2014_116,artefact
clark2014,clark2014_117,sample
clark2014,clark2014_117,artefact
clark2014,clark2014_118,sample
clark2014,clark2014_118,artefact
clark2014,clark2014_119,sample
clark2014,clark2014_119,artefact
clark2014,clark2014_120,sample
clark2014,clark2014_120,artefact
clark2014,clark2014_121,sample
clark2014,clark2014_121,artefact
clark2014,clark2014_122,sample
clark2014,clark2014_122,artefact
clark2014,clark2014_123,sample
clark2014,clark2014_123,artefact
clark2014,clark2014_124,sample
clark2014,clark2014_124,artefact
clark2014,clark2014_125,sample
clark2014,clark2014_125,artefact
clark2014,clark2014_126,sample
clark2014,clark2014_126,artefact
clark2014,clark2014_127,sample
clark2014,clark2014_127,artefact
clark2014,clark2014_130,sample
clark2014,clark2014_130,artefact
clark2014,clark2014_130,sample
clark2014,clark2014_130,artefact
clark2014,clark2014_130,sample
clark2014,clark2014_130,artefact
clark2014,clark2014_134,sample
clark2014,clark2014_134,artefact
clark2014,clark2014_134,sample
clark2014,clark2014_134,artefact
clark2014,clark2014_134,sample
clark2014,clark2014_134,artefact
clark2014,clark2014_135,sample
clark2014,clark2014_135,artefact
clark2014,clark2014_135,sample
clark2014,clark2014_135,artefact
clark2014,clark2014_135,sample
clark2014,clark2014_135,artefact
clark2014,clark2014_137,sample
clark2014,clark2014_137,artefact
clark2014,clark2014_137,sample
clark2014,clark2014_137,artefact
clark2014,clark2014_137,sample
clark2014,clark2014_137,artefact
clark2014,clark2014_140,sample
clark2014,clark2014_140,artefact
clark2014,clark2014_140,sample
clark2014,clark2014_140,artefact
clark2014,clark2014_140,sample
clark2014,clark2014_140,artefact
clark2014,clark2014_142,sample
clark2014,clark2014_142,artefact
clark2014,clark2014_142,sample
clark2014,clark2014_142,artefact
clark2014,clark2014_142,sample
clark2014,clark2014_142,artefact
clark2014,clark2014_143,sample
clark2014,clark2014_143,artefact
clark2014,clark2014_144,sample
clark2014,clark2014_144,artefact
clark2014,clark2014_145,sample
clark2014,clark2014_145,artefact
clark2014,clark2014_146,sample
clark2014,clark2014_146,artefact
clark2014,clark2014_147,sample
clark2014,clark2014_147,artefact
clark2014,clark2014_148,sample
clark2014,clark2014_148,artefact
clark2014,clark2014_149,sample
clark2014,clark2014_149,artefact
clark2014,clark2014_154,sample
clark2014,clark2014_154,artefact
clark2014,clark2014_155,sample
clark2014,clark2014_155,artefact
clark2014,clark2014_156,sample
clark2014,clark2014_156,artefact
clark2014,clark2014_157,sample
clark2014,clark2014_157,artefact
clark2014,clark2014_158,sample
clark2014,clark2014_158,artefact
clark2014,clark2014_159,sample
clark2014,clark2014_159,artefact
clark2014,clark2014_160,sample
clark2014,clark2014_160,artefact
clark2014,clark2014_161,sample
clark2014,clark2014_161,artefact
clark2014,clark2014_162,sample
clark2014,clark2014_162,artefact
clark2014,clark2014_163,sample
clark2014,clark2014_163,artefact
clark2014,clark2014_164,sample
clark2014,clark2014_164,artefact
clark2014,clark2014_165,sample
clark2014,clark2014_165,artefact
clark2014,clark2014_166,sample
clark2014,clark2014_166,artefact
clark2014,clark2014_167,sample
clark2014,clark2014_167,artefact
clark2014,clark2014_168,sample
clark2014,clark2014_168,artefact
clark2014,clark2014_169,sample
clark2014,clark2014_169,artefact
clark2014,clark2014_170,sample
clark2014,clark2014_170,artefact
clark2014,clark2014_171,sample
clark2014,clark2014_171,artefact
clark2014,clark2014_172,sample
clark2014,clark2014_172,artefact
clark2014,clark2014_173,sample
clark2014,clark2014_173,artefact
clark2014,clark2014_174,sample
clark2014,clark2014_174,artefact
clark2014,clark2014_176,sample
clark2014,clark2014_176,artefact
clark2014,clark2014_177,sample
clark2014,clark2014_177,artefact
clark2014,clark2014_178,sample
clark2014,clark2014_178,artefact
clark2014,clark2014_179,sample
clark2014,clark2014_179,artefact
clark2014,clark2014_180,sample
clark2014,clark2014_180,artefact
clark2014,clark2014_181,sample
clark2014,clark2014_181,artefact
clark2014,clark2014_182,sample
clark2014,clark2014_182,artefact
clark2014,clark2014_183,sample
clark2014,clark2014_183,artefact
clark2014,clark2014_184,sample
clark2014,clark2014_184,artefact
clark2014,clark2014_185,sample
clark2014,clark2014_185,artefact
clark2014,clark2014_186,sample
clark2014,clark2014_186,artefact
clark2014,clark2014_187,sample
clark2014,clark2014_187,artefact
clark2014,clark2014_188,sample
clark2014,clark2014_188,artefact
clark2014,clark2014_189,sample
clark2014,clark2014_189,artefact
clark2014,clark2014_190,sample
clark2014,clark2014_190,artefact
clark2014,clark2014_191,sample
clark2014,clark2014_191,artefact
clark2014,clark2014_192,sample
clark2014,clark2014_192,artefact
clark2014,clark2014_193,sample
clark2014,clark2014_193,artefact
clark2014,clark2014_193,sample
clark2014,clark2014_193,artefact
clark2014,clark2014_193,sample
clark2014,clark2014_193,artefact
clark2014,clark2014_195,sample
clark2014,clark2014_195,artefact
clark2014,clark2014_195,sample
clark2014,clark2014_195,artefact
clark2014,clark2014_195,sample
clark2014,clark2014_195,artefact
clark2014,clark2014_196,sample
clark2014,clark2014_196,artefact
clark2014,clark2014_198,sample
clark2014,clark2014_198,artefact
clark2014,clark2014_198,sample
clark2014,clark2014_198,artefact
clark2014,clark2014_198,sample
clark2014,clark2014_198,artefact
clark2014,clark2014_199,sample
clark2014,clark2014_199,artefact
clark2014,clark2014_200,sample
clark2014,clark2014_200,artefact
clark2014,clark2014_201,sample
clark2014,clark2014_201,artefact
clark2014,clark2014_203,sample
clark2014,clark2014_203,artefact
clark2014,clark2014_203,sample
clark2014,clark2014_203,artefact
clark2014,clark2014_203,sample
clark2014,clark2014_203,artefact
clark2014,clark2014_203,sample
clark2014,clark2014_203,artefact
clark2014,clark2014_204,sample
clark2014,clark2014_204,artefact
clark2014,clark2014_204,sample
clark2014,clark2014_204,artefact
clark2014,clark2014_204,sample
clark2014,clark2014_204,artefact
clark2014,clark2014_204,sample
clark2014,clark2014_204,artefact
clark2014,clark2014_206,sample
clark2014,clark2014_206,artefact
clark2014,clark2014_206,sample
clark2014,clark2014_206,artefact
clark2014,clark2014_206,sample
clark2014,clark2014_206,artefact
clark2014,clark2014_208,sample
clark2014,clark2014_208,artefact
clark2014,clark2014_208,sample
clark2014,clark2014_208,artefact
clark2014,clark2014_208,sample
clark2014,clark2014_208,artefact
clark2014,clark2014_210,sample
clark2014,clark2014_210,artefact
clark2014,clark2014_210,sample
clark2014,clark2014_210,artefact
clark2014,clark2014_210,sample
clark2014,clark2014_210,artefact
clark2014,clark2014_211,sample
clark2014,clark2014_211,artefact
clark2014,clark2014_211,sample
clark2014,clark2014_211,artefact
clark2014,clark2014_211,sample
clark2014,clark2014_211,artefact
clark2014,clark2014_212,sample
clark2014,clark2014_212,artefact
clark2014,clark2014_212,sample
clark2014,clark2014_212,artefact
clark2014,clark2014_212,sample
clark2014,clark2014_212,artefact
clark2014,clark2014_213,sample
clark2014,clark2014_213,artefact
clark2014,clark2014_213,sample
clark2014,clark2014_213,artefact
clark2014,clark2014_213,sample
clark2014,clark2014_213,artefact
clark2014,clark2014_214,sample
clark2014,clark2014_214,artefact
clark2014,clark2014_215,sample
clark2014,clark2014_215,artefact
clark2014,clark2014_216,sample
clark2014,clark2014_216,artefact
clark2014,clark2014_217,sample
clark2014,clark2014_217,artefact
clark2014,clark2014_217,sample
clark2014,clark2014_217,artefact
clark2014,clark2014_217,sample
clark2014,clark2014_217,artefact
clark2014,clark2014_218,sample
clark2014,clark2014_218,artefact
clark2014,clark2014_219,sample
clark2014,clark2014_219,artefact
clark2014,clark2014_220,sample
clark2014,clark2014_220,artefact
clark2014,clark2014_221,sample
clark2014,clark2014_221,artefact
clark2014,clark2014_222,sample
clark2014,clark2014_222,artefact
clark2014,clark2014_223,sample
clark2014,clark2014_223,artefact
clark2014,clark2014_224,sample
clark2014,clark2014_224,artefact
clark2014,clark2014_225,sample
clark2014,clark2014_225,artefact
clark2014,clark2014_226,sample
clark2014,clark2014_226,artefact
clark2014,clark2014_227,sample
clark2014,clark2014_227,artefact
clark2014,clark2014_228,sample
clark2014,clark2014_228,artefact
clark2014,clark2014_228,sample
clark2014,clark2014_228,artefact
clark2014,clark2014_228,sample
clark2014,clark2014_228,artefact
clark2014,clark2014_229,sample
clark2014,clark2014_229,artefact
clark2014,clark2014_230,sample
clark2014,clark2014_230,artefact
clark2014,clark2014_231,sample
clark2014,clark2014_231,artefact
clark2014,clark2014_233,sample
clark2014,clark2014_233,artefact
clark2014,clark2014_233,sample
clark2014,clark2014_233,artefact
clark2014,clark2014_233,sample
clark2014,clark2014_233,artefact
clark2014,clark2014_234,sample
clark2014,clark2014_234,artefact
clark2014,clark2014_234,sample
clark2014,clark2014_234,artefact
clark2014,clark2014_234,sample
clark2014,clark2014_234,artefact
clark2014,clark2014_235,sample
clark2014,clark2014_235,artefact
clark2014,clark2014_235,sample
clark2014,clark2014_235,artefact
clark2014,clark2014_235,sample
clark2014,clark2014_235,artefact
clark2014,clark2014_237,sample
clark2014,clark2014_237,artefact
clark2014,clark2014_237,sample
clark2014,clark2014_237,artefact
clark2014,clark2014_237,sample
clark2014,clark2014_237,artefact
clark2014,clark2014_238,sample
clark2014,clark2014_238,artefact
clark2014,clark2014_238,sample
clark2014,clark2014_238,artefact
clark2014,clark2014_238,sample
clark2014,clark2014_238,artefact
clark2014,clark2014_241,sample
clark2014,clark2014_241,artefact
clark2014,clark2014_241,sample
clark2014,clark2014_241,artefact
clark2014,clark2014_241,sample
clark2014,clark2014_241,artefact
clark2014,clark2014_242,sample
clark2014,clark2014_242,artefact
clark2014,clark2014_242,sample
clark2014,clark2014_242,artefact
clark2014,clark2014_242,sample
clark2014,clark2014_242,artefact
clark2014,clark2014_243,sample
clark2014,clark2014_243,artefact
clark2014,clark2014_243,sample
clark2014,clark2014_243,artefact
clark2014,clark2014_243,sample
clark2014,clark2014_243,artefact
clark2014,clark2014_244,sample
clark2014,clark2014_244,artefact
clark2014,clark2014_244,sample
clark2014,clark2014_244,artefact
clark2014,clark2014_244,sample
clark2014,clark2014_244,artefact
clark2014,clark2014_245,sample
clark2014,clark2014_245,artefact
clark2014,clark2014_245,sample
clark2014,clark2014_245,artefact
clark2014,clark2014_245,sample
clark2014,clark2014_245,artefact
clark2014,clark2014_246,sample
clark2014,clark2014_246,artefact
clark2014,clark2014_247,sample
clark2014,clark2014_247,artefact
clark2014,clark2014_248,sample
clark2014,clark2014_248,artefact
clark2014,clark2014_249,sample
clark2014,clark2014_249,artefact
clark2014,clark2014_250,sample
clark2014,clark2014_250,artefact
clark2014,clark2014_250,sample
clark2014,clark2014_250,artefact
clark2014,clark2014_250,sample
clark2014,clark2014_250,artefact
clark2014,clark2014_254,sample
clark2014,clark2014_254,artefact
clark2014,clark2014_255,sample
clark2014,clark2014_255,artefact
clark2014,clark2014_256,sample
clark2014,clark2014_256,artefact
clark2014,clark2014_257,sample
clark2014,clark2014_257,artefact
clark2014,clark2014_258,sample
clark2014,clark2014_258,artefact
clark2014,clark2014_259,sample
clark2014,clark2014_259,artefact
clark2014,clark2014_260,sample
clark2014,clark2014_260,artefact
clark2014,clark2014_261,sample
clark2014,clark2014_261,artefact
clark2014,clark2014_262,sample
clark2014,clark2014_262,artefact
clark2014,clark2014_263,sample
clark2014,clark2014_263,artefact
clark2014,clark2014_264,sample
clark2014,clark2014_264,artefact
clark2014,clark2014_265,sample
clark2014,clark2014_265,artefact
clark2014,clark2014_266,sample
clark2014,clark2014_266,artefact
clark2014,clark2014_267,sample
clark2014,clark2014_267,artefact
clark2014,clark2014_268,sample
clark2014,clark2014_268,artefact
clark2014,clark2014_269,sample
clark2014,clark2014_269,artefact
clark2014,clark2014_270,sample
clark2014,clark2014_270,artefact
clark2014,clark2014_271,sample
clark2014,clark2014_271,artefact
clark2014,clark2014_272,sample
clark2014,clark2014_272,artefact
clark2014,clark2014_273,sample
clark2014,clark2014_273,artefact
clark2014,clark2014_274,sample
clark2014,clark2014_274,artefact
clark2014,clark2014_275,sample
clark2014,clark2014_275,artefact
clark2014,clark2014_276,sample
clark2014,clark2014_276,artefact
clark2014,clark2014_277,sample
clark2014,clark2014_277,artefact
clark2014,clark2014_278,sample
clark2014,clark2014_278,artefact
clark2014,clark2014_279,sample
clark2014,clark2014_279,artefact
clark2014,clark2014_280,sample
clark2014,clark2014_280,artefact
clark2014,clark2014_281,sample
clark2014,clark2014_281,artefact
clark2014,clark2014_282,sample
clark2014,clark2014_282,artefact
clark2014,clark2014_283,sample
clark2014,clark2014_283,artefact
clark2014,clark2014_284,sample
clark2014,clark2014_284,artefact
clark2014,clark2014_285,sample
clark2014,clark2014_285,artefact
clark2014,clark2014_286,sample
clark2014,clark2014_286,artefact
clark2014,clark2014_287,sample
clark2014,clark2014_287,artefact
clark2014,clark2014_288,sample
clark2014,clark2014_288,artefact
clark2014,clark2014_289,sample
clark2014,clark2014_289,artefact
clark2014,clark2014_290,sample
clark2014,clark2014_290,artefact
clark2014,clark2014_291,sample
clark2014,clark2014_291,artefact
clark2014,clark2014_292,sample
clark2014,clark2014_292,artefact
clark2014,clark2014_293,sample
clark2014,clark2014_293,artefact
clark2014,clark2014_294,sample
clark2014,clark2014_294,artefact
clark2014,clark2014_295,sample
clark2014,clark2014_295,artefact
clark2014,clark2014_296,sample
clark2014,clark2014_296,artefact
clark2014,clark2014_297,sample
clark2014,clark2014_297,artefact
clark2014,clark2014_298,sample
clark2014,clark2014_298,artefact
clark2014,clark2014_299,sample
clark2014,clark2014_299,artefact
clark2014,clark2014_300,sample
clark2014,clark2014_300,artefact
clark2014,clark2014_301,sample
clark2014,clark2014_301,artefact
clark2014,clark2014_302,sample
clark2014,clark2014_302,artefact
clark2014,clark2014_303,sample
clark2014,clark2014_303,artefact
clark2014,clark2014_304,sample
clark2014,clark2014_304,artefact
clark2014,clark2014_305,sample
clark2014,clark2014_305,artefact
clark2014,clark2014_306,sample
clark2014,clark2014_306,artefact
clark2014,clark2014_307,sample
clark2014,clark2014_307,artefact
clark2014,clark2014_308,sample
clark2014,clark2014_308,artefact
clark2014,clark2014_309,sample
clark2014,clark2014_309,artefact
clark2014,clark2014_310,sample
clark2014,clark2014_310,artefact
clark2014,clark2014_311,sample
clark2014,clark2014_311,artefact
clark2014,clark2014_312,sample
clark2014,clark2014_312,artefact
clark2014,clark2014_313,sample
clark2014,clark2014_313,artefact
clark2014,clark2014_314,sample
clark2014,clark2014_314,artefact
clark2014,clark2014_315,sample
clark2014,clark2014_315,artefact
clark2014,clark2014_316,sample
clark2014,clark2014_316,artefact
clark2014,clark2014_317,sample
clark2014,clark2014_317,artefact
clark2014,clark2014_318,sample
clark2014,clark2014_318,artefact
clark2014,clark2014_319,sample
clark2014,clark2014_319,artefact
clark2014,clark2014_320,sample
clark2014,clark2014_320,artefact
clark2014,clark2014_321,sample
clark2014,clark2014_321,artefact
clark2014,clark2014_322,sample
