Method ID,Parameter,Analyzed material 1,Analyzed material 2,Sample preparation,Chemical treatment,Number of replicates,Technique,Instrument,Laboratory,Analyst,Analysis date,Analysis comment,Reference sample name,Reference sample measured value,Reference uncertainty,Reference uncertainty unit,Number of measurements,Detection limit,Unit,Blank value,Unit,Parameter,Reference sample name,Value used for fractionation correction,Reference sample accepted value,Citation,Reference sample name,Reference sample accepted value,Citation
clark2014_D,Cr,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,1.1261500921,0.5466674067,ppm,16,,,,,,,,,,,,
clark2014_D,Mn,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,454.0751654452,13.7249237415,ppm,16,,,,,,,,,,,,
clark2014_D,Ni,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,,,,,,,,,,,,,,,,
clark2014_D,Cu,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,3.0651701837,0.2128769118,ppm,16,,,,,,,,,,,,
clark2014_D,Zn,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,,,,,,,,,,,,,,,,
clark2014_D,Ga,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,,,,,,,,,,,,,,,,
clark2014_D,Ge,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,,,,,,,,,,,,,,,,
clark2014_D,As,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,6.8262635445,0.6869616743,ppm,16,,,,,,,,,,,,
clark2014_D,Rb,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,51.5006471916,1.7649978796,ppm,16,,,,,,,,,,,,
clark2014_D,Sr,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,169.7586899956,7.4894610592,ppm,16,,,,,,,,,,,,
clark2014_D,Y,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,17.7763654738,0.7076961125,ppm,16,,,,,,,,,,,,
clark2014_D,Zr,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,119.0804474042,4.6336867751,ppm,16,,,,,,,,,,,,
clark2014_D,Nb,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,2.2260211525,0.0446064289,ppm,16,,,,,,,,,,,,
clark2014_D,Mo,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,3.0628242223,0.0573287983,ppm,16,,,,,,,,,,,,
clark2014_D,Ag,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,,,,,,,,,,,,,,,,
clark2014_D,Cd,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,,,,,,,,,,,,,,,,
clark2014_D,In,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,,,,,,,,,,,,,,,,
clark2014_D,Sn,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,0.8587710114,0.1477157405,ppm,16,,,,,,,,,,,,
clark2014_D,Sb,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,,,,,,,,,,,,,,,,
clark2014_D,Cs,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,1.4907417374,0.0605722796,ppm,16,,,,,,,,,,,,
clark2014_D,Ba,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,465.0402698094,25.0088259846,ppm,16,,,,,,,,,,,,
clark2014_D,La,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,11.3070570163,0.4994866997,ppm,16,,,,,,,,,,,,
clark2014_D,Ce,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,24.2654466265,1.0325397614,ppm,16,,,,,,,,,,,,
clark2014_D,Pr,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,3.0045948643,0.1513643079,ppm,16,,,,,,,,,,,,
clark2014_D,Nd,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,11.3506443794,0.5575255387,ppm,16,,,,,,,,,,,,
clark2014_D,Sm,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,2.7105884446,0.126285454,ppm,16,,,,,,,,,,,,
clark2014_D,Eu,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,0.5965806318,0.0300837264,ppm,16,,,,,,,,,,,,
clark2014_D,Gd,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,2.6818377995,0.1172712333,ppm,16,,,,,,,,,,,,
clark2014_D,Tb,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,0.4154767308,0.0205915702,ppm,16,,,,,,,,,,,,
clark2014_D,Dy,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,2.8377736385,0.12435803,ppm,16,,,,,,,,,,,,
clark2014_D,Ho,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,,,,,,,,,,,,,,,,
clark2014_D,Er,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,1.9703795863,0.0886718898,ppm,16,,,,,,,,,,,,
clark2014_D,Tm,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,0.3097155324,0.014647295,ppm,16,,,,,,,,,,,,
clark2014_D,Yb,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,2.2630332353,0.1032148649,ppm,16,,,,,,,,,,,,
clark2014_D,Lu,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,0.3583777817,0.0176324895,ppm,16,,,,,,,,,,,,
clark2014_D,Hf,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,,,,,,,,,,,,,,,,
clark2014_D,Ta,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,0.1428283267,0.0109818065,ppm,16,,,,,,,,,,,,
clark2014_D,Pb,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,9.4777349098,0.4426935185,ppm,16,,,,,,,,,,,,
clark2014_D,Bi,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,,,,,,,,,,,,,,,,
clark2014_D,Th,Whole rock,Probe sample,Samples were diamond cut and diamond polished,Ablation was done with a Lambda Physik 193 nm wavelength ArF laser connected to an Agilent 7500S ICP-MS through an effective small-volume sample cell and signal smoother to remove the effects of ablating with a pulsed laser. The sample was ablated in a He atmosphere with power delivered to the sample surface of about 20 mJ. The ablated aerosol was carried to the ICP by a 30:70 mix of He and Ar.,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Reepmeyer, Christian",,,ANU9000,2.458455484,0.165169256,ppm,16,,,,,,,,,,,,
