Source ID 1,Sample ID,Method ID,Note,SiO2 %,TiO2 %,Al2O3 %,Fe2O3 %,FeO %,FeOT %,CaO %,MgO %,MnO %,K2O %,Na2O %,P2O5 %,Li ppm,Be ppm,B ppm,C ppm,CO2 ppm,F ppm,Na ppm,Mg ppm,Al ppm,P ppm,S ppm,Cl ppm,K ppm,Ca ppm,Sc ppm,Ti ppm,V ppm,Cr ppm,Mn ppm,Fe ppm,Co ppm,Ni ppm,Cu ppm,Zn ppm,Ga ppm,Ge ppm,As ppm,Se ppm,Br ppm,Rb ppm,Sr ppm,Y ppm,Zr ppm,Nb ppm,Mo ppm,Ru ppm,Rh ppm,Pd ppm,Ag ppm,Cd ppm,In ppm,Sn ppm,Sb ppm,Te ppm,I ppm,Cs ppm,Ba ppm,La ppm,Ce ppm,Pr ppm,Nd ppm,Sm ppm,Eu ppm,Gd ppm,Tb ppm,Dy ppm,Ho ppm,Er ppm,Tm ppm,Yb ppm,Lu ppm,Hf ppm,Ta ppm,W ppm,Re ppm,Os ppm,Ir ppm,Pt ppm,Au ppm,Hg ppm,Tl ppm,Pb ppm,Bi ppm,Th ppm,U ppm,Nd143_Nd144,Nd143_Nd144 SD value,Nd143_Nd144 SD sigma,Sr87_Sr86,Sr87_Sr86 SD value,Sr87_Sr86 SD sigma,Pb206_Pb204,Pb206_Pb204 SD value,Pb206_Pb204 SD sigma,Pb207_Pb204,Pb207_Pb204 SD value,Pb207_Pb204 SD sigma,Pb208_Pb204,Pb208_Pb204 SD value,Pb208_Pb204 SD sigma,Pb207_Pb206,Pb207_Pb206 SD value,Pb207_Pb206 SD sigma,Pb208_Pb206,Pb208_Pb206 SD value,Pb208_Pb206 SD sigma,Age Ma,Age SD sigma 
divito2020,divito2020_443-643-10,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,170,,,,,,29,447,48,336,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-643-11,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,178,,,,,,30,912,49,337,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-643-12,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,180,,,,,,30,504,53,371,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-644-1,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,141,,,,,,9,420,24,129,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-644-2,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,159,,,,,,13,216,25,167,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-644-3,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,168,,,,,,28,424,48,341,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-644-4,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,153,,,,,,17,310,35,242,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-644-5,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,219,,,,,,27,412,48,335,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-644-6,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,175,,,,,,29,421,47,335,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-644-7,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,117,,,,,,7,357,21,130,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-644-8,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,178,,,,,,30,453,49,351,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-644-9,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,165,,,,,,24,384,42,304,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-644-10,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,197,,,,,,34,510,55,384,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-645-1,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,173,,,,,,19,308,33,241,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-645-2,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,736,,,,,,21,353,40,295,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-646-1,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,140,,,,,,10,421,23,135,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-646-2,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,334,2024,,,147,154,196,,,,,,9,469,28,153,6,,,,,,,,,,,,,138,118,19,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-646-3,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,119,,,,,,5,302,20,92,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-646-4,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,128,,,,,,9,412,24,133,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-646-5,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,184,,,,,,32,463,52,365,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-646-6,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,117,,,,,,6,272,15,107,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-646-7,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,165,,,,,,30,450,49,359,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-646-8,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,674,1644,,,213,108,131,,,,,,10,380,23,119,8,,,,,,,,,,,,,139,,16,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-646-9,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,149,,,,,,23,362,41,291,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-646-10,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,121,,,,,,10,437,24,134,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-646-11,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,125,,,,,,10,391,22,133,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-646-12,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,1,1908,,,16,28,188,,,,,,35,537,55,407,37,1,,,,,,,,,,,,551,33,135,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-647-1,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,174,,,,,,30,534,50,357,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-647-2,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,165,,,,,,9,522,23,117,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-647-3,divito2020_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,322,1513,,,126,140,138,,,,,,9,374,23,110,8,,,,,,,,,,,,,150,14,12,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-105-1,divito2020_B,,53.3169,2.31327,14.1708,,,,9.57216,6.72304,0.148726,0.648646,2.80804,0.323651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-170-13,divito2020_B,,54.8886,1.61363,14.7647,,,,8.73885,6.965,0.139864,0.383802,3.04778,0.193044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-170-14,divito2020_B,,52.6424,2.17843,14.2394,,,,10.1258,6.77454,0.15499,0.489056,2.58908,0.26576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-170-25,divito2020_B,,55.696,3.10157,13.7759,,,,6.81185,3.33768,0.193118,0.371845,5.13651,0.713259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-170-25b,divito2020_B,,55.1646,3.04037,13.6416,,,,6.98526,3.24462,0.178919,1.86841,3.52355,0.68412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-221-1,divito2020_B,,54.1128,3.0429,13.652,,,,8.05211,4.36593,0.180757,1.18218,3.33708,0.544152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-228-1,divito2020_B,,53.4408,2.0222,14.3949,,,,9.72045,6.43734,0.149559,0.511403,2.82718,0.242961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-283-1,divito2020_B,,55.6523,3.07894,13.79,,,,6.82804,3.38539,0.186377,1.59038,3.56346,0.694106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-290-1,divito2020_B,,55.9375,3.05913,13.8238,,,,6.85976,3.37038,0.189658,1.60282,3.65267,0.670973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-301-1,divito2020_B,,55.9849,3.07408,13.8154,,,,6.85244,3.39547,0.186821,1.59166,3.62464,0.66816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-327-1,divito2020_B,,54.2103,1.84944,14.7144,,,,9.3334,6.57047,0.147708,0.428313,2.86151,0.245411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-383-1,divito2020_B,,53.7995,1.97357,14.304,,,,9.64011,7.08426,0.154643,0.468534,2.78006,0.253337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-408-1,divito2020_B,,56.1308,3.06469,13.8071,,,,6.86548,3.33922,0.186855,1.6041,3.75978,0.660805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-417-7,divito2020_B,,56.1704,3.12244,13.9377,,,,6.83486,3.38902,0.183549,1.60883,3.66673,0.691182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-434-1,divito2020_B,,52.1014,4.7134,12.2433,,,,8.68883,4.32107,0.21148,0.875699,2.81941,0.486896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-466-1,divito2020_B,,56.0047,3.06449,13.8443,,,,6.82372,3.38937,0.186325,1.58916,3.39151,0.681044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-472-1,divito2020_B,,56.1595,3.05054,13.918,,,,6.83833,3.4172,0.185235,1.62057,3.56081,0.690942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-509-8,divito2020_B,,53.0184,2.25376,14.3135,,,,9.94864,6.89811,0.150994,0.536016,2.71855,0.277807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-562-1,divito2020_B,,49.1822,3.31991,14.4184,,,,9.8173,6.42852,0.165236,0.953794,3.32815,0.569284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-564-1,divito2020_B,,56.193,3.01904,13.8943,,,,6.82503,3.38916,0.187296,1.60692,3.55186,0.682056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-570-5,divito2020_B,,55.9082,3.03258,13.8507,,,,6.78553,3.41934,0.194114,1.60388,3.47001,0.700579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-574-1,divito2020_B,,53.4797,2.15978,14.4213,,,,10.1166,6.87968,0.155415,0.489237,2.62406,0.245624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-576-24,divito2020_B,,63.0643,0.367431,18.1242,,,,0.768914,0.427211,0.322989,5.30036,8.12734,0.149437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-576-30,divito2020_B,,2.27762,0.0139727,3.50821,,,,0.181833,0.43519,0.00862467,0.00111467,0.0615153,0.586933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
divito2020,divito2020_443-581-7,divito2020_B,,56.2124,3.03576,13.8158,,,,6.77621,3.4064,0.191982,1.58028,3.87429,0.681813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5310,ambrose2009_A,,74.795,0.27,13.36,,1.345,,1.115,0.145,0.035,4.435,3.895,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5311,ambrose2009_A,,52.93,0.965,15.16,,7.99,,10.365,6.395,0.22,0.385,2.185,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5312,ambrose2009_A,,53.3,0.795,15.435,,8.395,,10.525,6.32,0.175,0.43,2.22,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5313,ambrose2009_A,,52.925,0.845,15.135,,8.165,,10.345,6.36,0.17,0.39,2.125,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5314,ambrose2009_A,,74.11,0.2,13.225,,1.755,,1.185,0.13,0.02,4.42,3.94,-0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5315,ambrose2009_A,,63.695,0.56,14.255,,4.895,,5.75,3.16,0.135,2.5,3.165,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5316,ambrose2009_A,,52.22,0.83,14.875,,8.07,,10.195,6.08,0.195,0.385,2.165,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5317a,ambrose2009_A,,61.95,0.485,13.83,,4.81,,5.78,3.075,0.17,2.325,2.93,-0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5317b,ambrose2009_A,,73.7,0.165,13.185,,2.09,,1.645,0.175,0.12,4.34,3.865,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5318,ambrose2009_A,,53.32,0.89,15.29,,8.165,,10.59,6.295,0.205,0.375,2.16,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5319,ambrose2009_A,,63.94,0.49,14.26,,4.84,,5.88,3.125,0.06,2.355,3.06,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5320,ambrose2009_A,,63.41,0.68,14.425,,5.385,,5.935,3.06,0.075,2.365,3.275,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5321,ambrose2009_A,,63.36,0.62,14.33,,5.245,,5.76,3.145,0.22,2.385,3.31,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5322,ambrose2009_A,,63.43,0.605,14.175,,4.99,,5.585,3.19,0.105,2.41,3.045,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5323,ambrose2009_A,,52.64,0.75,15.175,,8.24,,10.455,6.24,0.055,0.345,2.095,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5324,ambrose2009_A,,53.155,0.845,15.255,,8.32,,10.45,6.19,0.09,0.375,2.15,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5325,ambrose2009_A,,63.965,0.435,14.3,,4.9,,5.76,3.145,0.055,2.38,3.07,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5326,ambrose2009_A,,74.74,0.195,13.295,,1.555,,1.255,0.1,0.055,4.36,3.885,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5327,ambrose2009_A,,73.385,0.22,13.005,,1.66,,1.26,0.095,-0.015,4.435,3.91,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5328,ambrose2009_A,,53.255,0.735,15.225,,8.205,,10.525,6.19,0.135,0.36,2.175,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5329,ambrose2009_A,,53.43,0.875,15.325,,8.355,,10.455,6.23,0.115,0.35,2.16,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5330,ambrose2009_A,,53.7,0.895,15.61,,8.455,,10.395,6.23,0.2,0.4,2.19,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5331,ambrose2009_A,,74.865,0.235,13.27,,1.685,,1.26,0.11,0.025,4.425,3.975,-0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5332,ambrose2009_A,,53.065,0.835,15.31,,8.2,,10.525,6.1,0.145,0.415,2.085,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5333a,ambrose2009_A,,53.315,0.88,15.29,,8,,10.345,6.265,0.09,0.385,2.285,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambrose2009,ambrose2009_ANU5333b,ambrose2009_A,,52.74,0.75,15.14,,7.835,,10.475,6.365,0.07,0.42,2.175,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
