Sample Information & archaeological provenance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMPLE IDENTIFICATION,,,,,INDIVIDUAL SAMPLE CONDITION AND PREPARATION,,,,,PETROGRAPHIC DESCRIPTION,,LOCATION,,,,,,,ARTEFACT IDENTIFICATION,,,,,ARCHAEOLOGICAL COLLECTION,,,,,SITE IDENTIFICATION,,,,,,
Citation code 1 [Data],Sample name,Pofatu ID,Sample category,Sample comment,Analyzed material 1,Analyzed material 2,Sample preparation,Chemical treatment,Number of replicates,Petrography,Comments,Location 1,Location 2,Location 3,Location comment,Latitude,Longitude,Elevation,Citation code 2 [Artefact],Artefact name,Artefact category,Artefact description,Artefact comments,Collector,Fieldwork,Fieldwork date,Collection storage location,Collection comment,Citation 3 [Site],Site name,Site code,Site context,Site comments,Stratigraphic position,Stratigraphy comments
must match TAB 1 COL H,,RESERVED TO ADMIN,see drop-down list,,see drop-down list,see drop-down list,"e.g. crushed in agate mill, sieved at 500 microns",e.g. whole rock samples were dissolved in 0.1M HF + 5.0M HNO3,,,,Archipelago,Island name,Locality,,,,,must match TAB 1 COL K,,see drop-down list,see drop-down list,,,Survey OR Excavation,,,,must match TAB 1 COL N,,,see drop-down list,,"Level, Square, etc.",
Weisler-1996-PNAS,92-220,Weisler-1996-PNAS_92-220,ARTEFACT,,Whole rock,Sample surface,Carbonate encrustations were removed with a 10% solution of HCI and then rinsed in distilled water,,,,,COOK,MANGAIA,TANGATATAU,,-21.946136,-157.936664,50.0,Kirch-2017-Tangatatau,E33-3-1,ADZE,FRAGMENT (DISTAL),Corner including cutting edge,P. Kirch,Excavation,1989-1991,UC Berkeley (USA),,Kirch-2017-Tangatatau,TANGATATAU,MAN-44,ROCKSHELTER,,ZONE 10 - LEVEL3(E33),
Weisler-1996-PNAS,92-221,Weisler-1996-PNAS_92-221,ARTEFACT,,Whole rock,Sample surface,Carbonate encrustations were removed with a 10% solution of HCI and then rinsed in distilled water,,,,,COOK,MANGAIA,TANGATATAU,,-21.946136,-157.936664,50.0,Kirch-2017-Tangatatau,D33-8-2,NA,NA,,P. Kirch,Excavation,1989-1991,UC Berkeley (USA),,Kirch-2017-Tangatatau,TANGATATAU,MAN-44,ROCKSHELTER,,ZONE 2,
Weisler-1996-PNAS,92-222,Weisler-1996-PNAS_92-222,ARTEFACT,,Whole rock,Sample surface,Carbonate encrustations were removed with a 10% solution of HCI and then rinsed in distilled water,,,,,COOK,MANGAIA,TANGATATAU,,-21.946136,-157.936664,50.0,Kirch-2017-Tangatatau,F36-9-5,NA,NA,,P. Kirch,Excavation,1989-1991,UC Berkeley (USA),,Kirch-2017-Tangatatau,TANGATATAU,MAN-44,ROCKSHELTER,,ZONE 2,
Weisler-1996-PNAS,92-229,Weisler-1996-PNAS_92-229,ARTEFACT,,Whole rock,Sample surface,Carbonate encrustations were removed with a 10% solution of HCI and then rinsed in distilled water,,,,,COOK,MANGAIA,TANGATATAU,,-21.946136,-157.936664,50.0,Kirch-2017-Tangatatau,E36-9-19,NA,NA,,P. Kirch,Excavation,1989-1991,UC Berkeley (USA),,Kirch-2017-Tangatatau,TANGATATAU,MAN-44,ROCKSHELTER,,ZONE 2,
Weisler-1996-PNAS,92-239,Weisler-1996-PNAS_92-239,ARTEFACT,,Whole rock,Sample surface,Carbonate encrustations were removed with a 10% solution of HCI and then rinsed in distilled water,,,,,COOK,MANGAIA,TANGATATAU,,-21.946136,-157.936664,50.0,Kirch-2017-Tangatatau,D33-10-2,ADZE,FRAGMENT (DISTAL),Cutting edge at corner; highly polished,P. Kirch,Excavation,1989-1991,UC Berkeley (USA),,Kirch-2017-Tangatatau,TANGATATAU,MAN-44,ROCKSHELTER,,ZONE 3 - LEVEL10(D33),
Weisler-2016-AO,2012-559,Weisler-2016-AO_2012-559,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D5,-8.0,-140.7,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-560,Weisler-2016-AO_2012-560,SOURCE,,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,"Olivine,Pyroxene,Iddingsite",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D5,-7.98976,-140.69214,NA,Weisler-2016-AO,,GEOLOGICAL,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-561,Weisler-2016-AO_2012-561,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,,,MARQUESAS,EIAO,NA,AREA D5,-7.98992,-140.69216,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-562,Weisler-2016-AO_2012-562,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,"Olivine,Iddingsite",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA F2,-8.00834,-140.71889,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA F2,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-563,Weisler-2016-AO_2012-563,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D5,-8.0,-140.7,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-564,Weisler-2016-AO_2012-564,SOURCE,,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D6,-7.98602,-140.67757,NA,Weisler-2016-AO,,GEOLOGICAL,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D6,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-565,Weisler-2016-AO_2012-565,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,"Olivine,Iddingsite",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA C8,-7.98067,-140.66597,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA C8,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-566,Weisler-2016-AO_2012-566,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,"Olivine,Iddingsite",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA H3,-8.01851,-140.70575,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA H3,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-567,Weisler-2016-AO_2012-567,SOURCE,,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,Pyroxene,Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D6,-7.98602,-140.67757,NA,Weisler-2016-AO,,GEOLOGICAL,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D6,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-568,Weisler-2016-AO_2012-568,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D5,-8.0,-140.7,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-569,Weisler-2016-AO_2012-569,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,Olivine,Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA F5,-8.00336,-140.68633,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA F5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-570,Weisler-2016-AO_2012-570,SOURCE,,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,"Olivine,Pyroxene,Iddingsite",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D7,-7.98801,-140.67473,NA,Weisler-2016-AO,,GEOLOGICAL,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D7,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-571,Weisler-2016-AO_2012-571,SOURCE,,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,"Olivine,Pyroxene,Iddingsite",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D6,-7.98818,-140.67919,NA,Weisler-2016-AO,,GEOLOGICAL,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D6,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-572,Weisler-2016-AO_2012-572,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,"Olivine,Pyroxene,Iddingsite",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D6,-7.98602,-140.67757,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D6,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-573,Weisler-2016-AO_2012-573,SOURCE,,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D6,-7.98793,-140.68228,NA,Weisler-2016-AO,,GEOLOGICAL,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D6,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-574,Weisler-2016-AO_2012-574,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D6,-7.98625,-140.67938,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D6,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-575,Weisler-2016-AO_2012-575,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA E5,-7.99381,-140.68852,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA E5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-576,Weisler-2016-AO_2012-576,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D6,-7.98592,-140.67811,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D6,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-577,Weisler-2016-AO_2012-577,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Powder,Lithium metaborate fusion was used to digest 0.1 g of powdered basalt samples,,,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA E5,-7.9982,-140.69193,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA E5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-559,Weisler-2016-AO_2012-559,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF",,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D5,-8.0,-140.7,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-560,Weisler-2016-AO_2012-560,SOURCE,,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF",,"Olivine,Pyroxene,Iddingsite",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D5,-7.98976,-140.69214,NA,Weisler-2016-AO,,GEOLOGICAL,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-561,Weisler-2016-AO_2012-561,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF",,,,MARQUESAS,EIAO,NA,AREA D5,-7.98992,-140.69216,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-562,Weisler-2016-AO_2012-562,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF",,"Olivine,Iddingsite",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA F2,-8.00834,-140.71889,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA F2,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-563,Weisler-2016-AO_2012-563,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF",,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D5,-8.0,-140.7,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-564,Weisler-2016-AO_2012-564,SOURCE,,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF",,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D6,-7.98602,-140.67757,NA,Weisler-2016-AO,,GEOLOGICAL,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D6,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-566,Weisler-2016-AO_2012-566,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF",,"Olivine,Iddingsite",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA H3,-8.01851,-140.70575,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA H3,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-567,Weisler-2016-AO_2012-567,SOURCE,,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF",,Pyroxene,Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D6,-7.98602,-140.67757,NA,Weisler-2016-AO,,GEOLOGICAL,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D6,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-568,Weisler-2016-AO_2012-568,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF",,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D5,-8.0,-140.7,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-569,Weisler-2016-AO_2012-569,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF",,Olivine,Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA F5,-8.00336,-140.68633,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA F5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-570,Weisler-2016-AO_2012-570,SOURCE,,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF",,"Olivine,Pyroxene,Iddingsite",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D7,-7.98801,-140.67473,NA,Weisler-2016-AO,,GEOLOGICAL,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D7,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-571,Weisler-2016-AO_2012-571,SOURCE,,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF",,"Olivine,Pyroxene,Iddingsite",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D6,-7.98818,-140.67919,NA,Weisler-2016-AO,,GEOLOGICAL,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D6,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-572,Weisler-2016-AO_2012-572,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF",,"Olivine,Pyroxene,Iddingsite",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D6,-7.98602,-140.67757,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D6,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-573,Weisler-2016-AO_2012-573,SOURCE,,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF",,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D6,-7.98793,-140.68228,NA,Weisler-2016-AO,,GEOLOGICAL,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D6,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-575,Weisler-2016-AO_2012-575,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF",,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA E5,-7.99381,-140.68852,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA E5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-576,Weisler-2016-AO_2012-576,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF",,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D6,-7.98592,-140.67811,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D6,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-577,Weisler-2016-AO_2012-577,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF",,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA E5,-7.9982,-140.69193,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA E5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-559,Weisler-2016-AO_2012-559,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF. Ion-exchange columns based on Deniel and Pin (2001) and Míková and Denková (2007)",,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D5,-8.0,-140.7,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-560,Weisler-2016-AO_2012-560,SOURCE,,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF. Ion-exchange columns based on Deniel and Pin (2001) and Míková and Denková (2007)",,"Olivine,Pyroxene,Iddingsite",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D5,-7.98976,-140.69214,NA,Weisler-2016-AO,,GEOLOGICAL,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-561,Weisler-2016-AO_2012-561,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF. Ion-exchange columns based on Deniel and Pin (2001) and Míková and Denková (2007)",,,,MARQUESAS,EIAO,NA,AREA D5,-7.98992,-140.69216,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-562,Weisler-2016-AO_2012-562,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF. Ion-exchange columns based on Deniel and Pin (2001) and Míková and Denková (2007)",,"Olivine,Iddingsite",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA F2,-8.00834,-140.71889,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA F2,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-563,Weisler-2016-AO_2012-563,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF. Ion-exchange columns based on Deniel and Pin (2001) and Míková and Denková (2007)",,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D5,-8.0,-140.7,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D5,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-564,Weisler-2016-AO_2012-564,SOURCE,,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF. Ion-exchange columns based on Deniel and Pin (2001) and Míková and Denková (2007)",,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D6,-7.98602,-140.67757,NA,Weisler-2016-AO,,GEOLOGICAL,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D6,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-565,Weisler-2016-AO_2012-565,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF. Ion-exchange columns based on Deniel and Pin (2001) and Míková and Denková (2007)",,"Olivine,Iddingsite",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA C8,-7.98067,-140.66597,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA C8,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-566,Weisler-2016-AO_2012-566,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF. Ion-exchange columns based on Deniel and Pin (2001) and Míková and Denková (2007)",,"Olivine,Iddingsite",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA H3,-8.01851,-140.70575,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA H3,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-567,Weisler-2016-AO_2012-567,SOURCE,,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF. Ion-exchange columns based on Deniel and Pin (2001) and Míková and Denková (2007)",,Pyroxene,Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D6,-7.98602,-140.67757,NA,Weisler-2016-AO,,GEOLOGICAL,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D6,WORKSHOP,,SURFACE,
Weisler-2016-AO,2012-568,Weisler-2016-AO_2012-568,SOURCE,ARTEFACT USED AS SOURCE,Whole rock,Core sample,Approximately 200 mg of chips were crushed,"Digested with HCl, HNO3 and HF. Ion-exchange columns based on Deniel and Pin (2001) and Míková and Denková (2007)",,"Olivine,Pyroxene",Examined by geologist Xun Wei,MARQUESAS,EIAO,NA,AREA D5,-8.0,-140.7,NA,Weisler-2016-AO,,FLAKE,NA,,M. Charleux,Survey,2010-2013,SCP Tahiti (French Polynesia),,Weisler-2016-AO,NA,AREA D5,WORKSHOP,,SURFACE,
